業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/14,火,平日,,晴,25.0,15.0,計,358907,500000,0.7178,0.9334,599734,0.5984,162,70,2215.5,1.84,250,0.6480,270,0.6000,0,118733,0.3308,0.2331,0,99305,0.2767,0.2027,0.6075,0.4358,4408,4885.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/15,水,平日,,雨,20.0,15.0,計,591428,650000,0.9099,0.9318,572393,1.0333,234,74,2527.5,2.66,325,0.7200,249,0.9398,0,103013,0.1742,0.2292,0,110920,0.1875,0.2017,0.3617,0.4310,4891,7255.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/16,木,平日,,晴,22.0,14.0,計,658894,600000,1.0982,0.9416,564091,1.1681,241,89,2734.0,2.74,300,0.8033,265,0.9094,0,60945,0.0925,0.2199,0,119549,0.1814,0.2003,0.2739,0.4202,5199,7604.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/17,金,平日,,晴,24.0,12.0,計,592025,600000,0.9867,0.9440,571418,1.0361,245,90,2416.4,2.78,300,0.8167,252,0.9722,0,261593,0.4419,0.2327,0,119180,0.2013,0.2004,0.6432,0.4331,5272,6737.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/18,土,土曜,,曇,24.0,15.0,計,894752,900000,0.9942,0.9479,1193872,0.7495,389,142,2300.1,4.42,450,0.8644,412,0.9442,0,337242,0.3769,0.2443,0,167929,0.1877,0.1994,0.5646,0.4437,7366,7288.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/19,日,日祝,,曇,25.0,17.0,計,742366,700000,1.0605,0.9542,901204,0.8237,336,139,2209.4,3.82,350,0.9600,327,1.0275,0,,0.0000,0.2291,0,148709,0.2003,0.1994,0.2003,0.4285,6590,6759.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/20,月,平日,,曇,24.0,17.0,計,548749,600000,0.9146,0.9524,461119,1.1900,225,81,2438.9,2.56,300,0.7500,196,1.1480,0,159842,0.2913,0.2318,0,108507,0.1977,0.1993,0.4890,0.4312,4692,7017.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/21,火,平日,,晴,23.0,17.0,計,527271,500000,1.0545,0.9562,487962,1.0806,244,103,2160.9,2.77,250,0.9760,223,1.0942,0,105282,0.1997,0.2305,0,106866,0.2027,0.1995,0.4024,0.4300,4698,6734.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/22,水,平日,,晴,22.0,11.0,計,572065,650000,0.8801,0.9527,631795,0.9055,256,82,2234.6,2.91,325,0.7877,273,0.9377,0,15948,0.0279,0.2219,0,111862,0.1955,0.1993,0.2234,0.4212,4891,7017.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/23,木,平日,,雨,18.0,14.0,計,537357,500000,1.0747,0.9568,392434,1.3693,202,71,2660.2,2.30,250,0.8080,171,1.1813,0,132271,0.2462,0.2229,0,105778,0.1968,0.1992,0.4430,0.4221,4737,6806.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/24,金,平日,,曇,21.0,14.0,計,473500,500000,0.9470,0.9565,646815,0.7320,206,86,2298.5,2.34,250,0.8240,276,0.7464,0,3960,0.0084,0.2159,0,97591,0.2061,0.1994,0.2145,0.4153,4286,6628.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/25,土,土曜,,晴,23.0,13.0,計,686852,850000,0.8081,0.9486,782404,0.8779,285,122,2410.0,3.24,425,0.6706,359,0.7939,0,,0.0000,0.2061,0,160675,0.2339,0.2010,0.2339,0.4071,7018,5872.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/26,日,日祝,,曇,24.0,15.0,計,572361,700000,0.8177,0.9432,840797,0.6807,266,110,2151.7,3.02,350,0.7600,413,0.6441,0,,0.0000,0.1987,0,150684,0.2633,0.2033,0.2633,0.4019,6736,5098.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/01,水,平日,,雨,15.0,11.0,計,155917,230000,0.6779,0.6779,238307,0.6543,80,39,1949.0,0.91,121,0.6612,120,0.6667,0,42347,0.2716,0.2716,0,69939,0.4486,0.4486,0.7202,0.7202,3300,2834.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/02,木,平日,,晴,16.0,10.0,計,150853,130000,1.1604,0.8521,126943,1.1884,85,41,1774.7,0.97,68,1.2500,73,1.1644,0,30053,0.1992,0.2360,0,56546,0.3748,0.4123,0.5741,0.6483,2668,3392.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/03,金,平日,,晴,21.0,8.0,計,172390,160000,1.0774,0.9215,155638,1.1076,88,41,1959.0,1.00,84,1.0476,85,1.0353,0,136059,0.7893,0.4351,0,59407,0.3446,0.3880,1.1339,0.8230,2748,3764.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/04,土,土曜,,雨,19.0,14.0,計,276850,250000,1.1074,0.9818,254538,1.0877,145,55,1909.3,1.65,132,1.0985,142,1.0211,0,19126,0.0691,0.3010,0,100687,0.3637,0.3791,0.4328,0.6801,4583,3624.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/05,日,日祝,,曇,23.0,16.0,計,218340,230000,0.9493,0.9744,224865,0.9710,115,52,1898.6,1.31,121,0.9504,131,0.8779,0,,0.0000,0.2336,0,81278,0.3723,0.3775,0.3723,0.6111,3701,3539.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/06,月,平日,,晴,22.0,13.0,計,104426,100000,1.0443,0.9807,99378,1.0508,61,34,1711.9,0.69,53,1.1509,51,1.1961,0,65206,0.6244,0.2714,0,51461,0.4928,0.3887,1.1172,0.6601,2452,2555.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/07,火,平日,,曇,18.0,9.0,計,108967,170000,0.6410,0.9352,174633,0.6240,57,28,1911.7,0.65,89,0.6404,94,0.6064,0,41704,0.3827,0.2816,0,44215,0.4058,0.3903,0.7885,0.6719,2077,3147.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/08,水,平日,,晴,18.0,6.0,計,89093,120000,0.7424,0.9186,112973,0.7886,51,33,1746.9,0.58,63,0.8095,59,0.8644,0,51477,0.5778,0.3023,0,44820,0.5031,0.3981,1.0809,0.7004,2097,2549.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/09,木,平日,,曇,19.0,9.0,計,154256,120000,1.2855,0.9477,117547,1.3123,70,42,2203.7,0.80,63,1.1111,66,1.0606,0,29688,0.1925,0.2905,0,42615,0.2763,0.3850,0.4687,0.6754,2003,4620.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/10,金,平日,,雨,21.0,15.0,計,140201,100000,1.4020,0.9760,93062,1.5065,73,36,1920.6,0.83,53,1.3774,47,1.5532,0,108227,0.7719,0.3334,0,54996,0.3923,0.3856,1.1642,0.7191,2557,3289.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/11,土,土曜,,晴,22.0,15.0,計,262351,320000,0.8198,0.9501,317497,0.8263,148,69,1772.6,1.68,168,0.8810,164,0.9024,0,22002,0.0839,0.2977,0,92416,0.3523,0.3809,0.4361,0.6786,4226,3724.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/12,日,日祝,,晴,22.0,14.0,計,319805,260000,1.2300,0.9833,257056,1.2441,158,77,2024.1,1.80,137,1.1533,139,1.1367,0,,0.0000,0.2535,0,100322,0.3137,0.3709,0.3137,0.6244,4564,4204.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/13,月,平日,,曇,22.0,14.0,計,156727,100000,1.5673,1.0088,103365,1.5162,69,33,2271.4,0.78,53,1.3019,60,1.1500,0,34405,0.2195,0.2512,0,57174,0.3648,0.3705,0.5843,0.6217,2722,3454.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/14,火,平日,,曇,24.0,14.0,計,156839,130000,1.2065,1.0194,154074,1.0179,72,44,2178.3,0.82,68,1.0588,80,0.9000,0,23320,0.1487,0.2447,0,54723,0.3489,0.3691,0.4976,0.6138,2460,3825.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/15,水,平日,,雨,20.0,14.0,計,84762,100000,0.8476,1.0126,107194,0.7907,47,32,1803.4,0.53,53,0.8868,61,0.7705,0,15665,0.1848,0.2427,0,49157,0.5799,0.3761,0.7648,0.6188,2309,2202.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/16,木,平日,,晴,22.0,13.0,計,127446,170000,0.7497,0.9960,166995,0.7632,74,42,1722.2,0.84,89,0.8315,89,0.8315,0,8469,0.0665,0.2343,0,53472,0.4196,0.3782,0.4860,0.6125,2472,3093.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/17,金,平日,,晴,24.0,12.0,計,127718,150000,0.8515,0.9884,145595,0.8772,75,38,1702.9,0.85,79,0.9494,76,0.9868,0,153593,1.2026,0.2784,0,53197,0.4165,0.3799,1.6191,0.6583,2370,3233.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/18,土,土曜,,曇,24.0,14.0,計,210791,400000,0.5270,0.9314,390582,0.5397,108,48,1951.8,1.23,211,0.5118,187,0.5775,0,31800,0.1509,0.2695,0,88421,0.4195,0.3827,0.5703,0.6521,4042,3129.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/19,日,日祝,,曇,25.0,16.0,計,383398,310000,1.2368,0.9581,314825,1.2178,194,82,1976.3,2.20,163,1.1902,192,1.0104,0,,0.0000,0.2391,0,74189,0.1935,0.3614,0.1935,0.6004,3327,6914.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/20,月,平日,,曇,25.0,16.0,計,155183,140000,1.1085,0.9638,144032,1.0774,98,59,1583.5,1.11,74,1.3243,75,1.3067,0,61794,0.3982,0.2460,0,63335,0.4081,0.3634,0.8063,0.6094,3027,3076.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/21,火,平日,,晴,22.0,15.0,計,134934,130000,1.0380,0.9663,137219,0.9833,76,35,1775.4,0.86,68,1.1176,75,1.0133,0,34247,0.2538,0.2463,0,53588,0.3971,0.3646,0.6509,0.6109,2577,3141.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/22,水,平日,,晴,22.0,10.0,計,144222,100000,1.4422,0.9784,100143,1.4402,70,41,2060.3,0.80,53,1.3208,56,1.2500,0,115769,0.8027,0.2672,0,53422,0.3704,0.3649,1.1731,0.6321,2462,3514.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/23,木,平日,,雨,17.0,13.0,計,102907,130000,0.7916,0.9724,138486,0.7431,61,34,1687.0,0.69,68,0.8971,77,0.7922,0,34078,0.3312,0.2689,0,51702,0.5024,0.3684,0.8336,0.6373,2412,2559.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/24,金,平日,,曇,20.0,13.0,計,156197,170000,0.9188,0.9703,176292,0.8860,74,44,2110.8,0.84,89,0.8315,97,0.7629,0,159905,1.0237,0.2977,0,55433,0.3549,0.3679,1.3786,0.6656,2541,3688.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/25,土,土曜,,晴,23.0,13.0,計,381221,270000,1.4119,0.9968,267032,1.4276,168,74,2269.2,1.91,142,1.1831,124,1.3548,0,46864,0.1229,0.2828,0,105572,0.2769,0.3602,0.3999,0.6430,4505,5077.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/26,日,日祝,,曇,24.0,15.0,計,258572,230000,1.1242,1.0030,221528,1.1672,137,62,1887.4,1.56,121,1.1322,117,1.1709,0,,0.0000,0.2674,0,87559,0.3386,0.3590,0.3386,0.6264,3767,4118.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/01,水,平日,,雨,15.0,12.0,計,349363,250000,1.3975,1.3975,328119,1.0647,143,61,2443.1,4.21,162,0.8827,164,0.8720,0,152143,0.4355,0.4355,0,65936,0.1887,0.1887,0.6242,0.6242,2763,7586.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/02,木,平日,,晴,17.0,10.0,計,300046,250000,1.2002,1.2988,282548,1.0619,136,54,2206.2,4.00,162,0.8395,136,1.0000,0,76536,0.2551,0.3521,0,58428,0.1947,0.1915,0.4498,0.5436,2446,7360.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/03,金,平日,,晴,21.0,6.0,計,263596,250000,1.0544,1.2173,259813,1.0146,120,53,2196.6,3.53,162,0.7407,122,0.9836,0,152970,0.5803,0.4180,0,62398,0.2367,0.2046,0.8170,0.6226,2694,5870.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/04,土,土曜,,雨,18.0,13.0,計,412788,450000,0.9173,1.1048,322453,1.2801,162,67,2548.1,4.76,347,0.4669,145,1.1172,0,65772,0.1593,0.3375,0,72268,0.1751,0.1954,0.3344,0.5329,3099,7992.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/05,日,日祝,,晴,22.0,15.0,計,374004,430000,0.8698,1.0428,344596,1.0853,165,67,2266.7,4.85,344,0.4797,160,1.0313,0,4500,0.0120,0.2659,0,79579,0.2128,0.1992,0.2248,0.4651,3436,6530.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/06,月,平日,,晴,23.0,13.0,計,193894,250000,0.7756,1.0073,256407,0.7562,87,43,2228.7,2.56,162,0.5370,122,0.7131,0,72240,0.3726,0.2768,0,56922,0.2936,0.2089,0.6661,0.4857,2592,4488.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/07,火,平日,,曇,16.0,9.0,計,286552,250000,1.1462,1.0236,191100,1.4995,116,50,2470.3,3.41,162,0.7160,99,1.1717,0,100146,0.3495,0.2863,0,63092,0.2202,0.2104,0.5697,0.4967,2668,6444.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/08,水,平日,,晴,18.0,6.0,計,191232,250000,0.7649,0.9964,267761,0.7142,86,38,2223.6,2.53,162,0.5309,116,0.7414,0,44618,0.2333,0.2821,0,51177,0.2676,0.2150,0.5009,0.4970,2127,5394.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/09,木,平日,,曇,18.0,7.0,計,292891,250000,1.1716,1.0131,261856,1.1185,106,49,2763.1,3.12,162,0.6543,111,0.9550,0,87174,0.2976,0.2838,0,51630,0.1763,0.2107,0.4739,0.4945,2143,8200.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/10,金,平日,,雨,21.0,13.0,計,201099,250000,0.8044,0.9950,351043,0.5729,82,36,2452.4,2.41,162,0.5062,164,0.5000,0,37817,0.1881,0.2771,0,48981,0.2436,0.2130,0.4316,0.4901,2199,5487.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/11,土,土曜,,晴,25.0,16.0,計,309990,450000,0.6889,0.9536,462793,0.6698,135,63,2296.2,3.97,347,0.3890,169,0.7988,0,76635,0.2472,0.2742,0,77506,0.2500,0.2166,0.4972,0.4908,3473,5355.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/12,日,日祝,,晴,22.0,13.0,計,292546,430000,0.6803,0.9223,435050,0.6724,101,48,2896.5,2.97,344,0.2936,184,0.5489,0,3060,0.0105,0.2519,0,61277,0.2095,0.2160,0.2199,0.4679,2674,6564.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/13,月,平日,,曇,21.0,11.0,計,226443,250000,0.9058,0.9213,236549,0.9573,95,45,2383.6,2.79,162,0.5864,114,0.8333,0,135536,0.5985,0.2732,0,50639,0.2236,0.2165,0.8222,0.4896,2116,6420.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/14,火,平日,,晴,25.0,14.0,計,223520,250000,0.8941,0.9197,228412,0.9786,93,41,2403.4,2.74,162,0.5741,99,0.9394,0,70819,0.3168,0.2756,0,48142,0.2154,0.2164,0.5322,0.4921,1998,6712.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/15,水,平日,,雨,19.0,14.0,計,284739,250000,1.1390,0.9319,277224,1.0271,105,53,2711.8,3.09,162,0.6481,124,0.8468,0,54353,0.1909,0.2699,0,44650,0.1568,0.2124,0.3477,0.4823,2017,8470.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/16,木,平日,,晴,22.0,13.0,計,209571,250000,0.8383,0.9269,332193,0.6309,94,51,2229.5,2.76,162,0.5802,149,0.6309,0,57435,0.2741,0.2701,0,47828,0.2282,0.2131,0.5023,0.4832,2003,6277.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/17,金,平日,,晴,23.0,10.0,計,204520,250000,0.8181,0.9215,374611,0.5460,95,45,2152.8,2.79,162,0.5864,110,0.8636,0,185541,0.9072,0.2983,0,51379,0.2512,0.2148,1.1584,0.5132,2230,5502.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/18,土,土曜,,曇,24.0,13.0,計,231760,450000,0.5150,0.8880,352830,0.6569,96,48,2414.2,2.82,347,0.2767,169,0.5680,0,31587,0.1363,0.2906,0,59096,0.2550,0.2168,0.3913,0.5073,2583,5383.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/19,日,日祝,,曇,24.0,15.0,計,285423,430000,0.6638,0.8716,432259,0.6603,112,57,2548.4,3.29,344,0.3256,193,0.5803,0,13950,0.0489,0.2771,0,57420,0.2012,0.2159,0.2501,0.4930,2416,7088.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/20,月,平日,,曇,25.0,17.0,計,199491,250000,0.7980,0.8686,290469,0.6868,95,47,2099.9,2.79,162,0.5864,124,0.7661,0,37257,0.1868,0.2738,0,48733,0.2443,0.2169,0.4310,0.4907,2223,5384.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/21,火,平日,,晴,22.0,14.0,計,157623,250000,0.6305,0.8593,280628,0.5617,67,29,2352.6,1.97,162,0.4136,112,0.5982,0,94140,0.5972,0.2830,0,45997,0.2918,0.2191,0.8891,0.5021,2087,4531.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/22,水,平日,,曇,22.0,8.0,計,224040,250000,0.8962,0.8607,241713,0.9269,93,44,2409.0,2.74,162,0.5741,107,0.8692,0,34553,0.1542,0.2780,0,54500,0.2433,0.2200,0.3975,0.4980,2487,5405.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/23,木,平日,,雨,16.0,14.0,計,368907,250000,1.4756,0.8830,246562,1.4962,128,59,2882.1,3.76,162,0.7901,116,1.1034,0,73746,0.1999,0.2733,0,58396,0.1583,0.2163,0.3582,0.4896,2391,9257.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/24,金,平日,,曇,20.0,14.0,計,209687,250000,0.8387,0.8815,232823,0.9006,92,44,2279.2,2.71,162,0.5679,109,0.8440,0,104849,0.5000,0.2808,0,45282,0.2160,0.2163,0.7160,0.4971,1867,6738.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/25,土,土曜,,晴,23.0,12.0,計,257532,450000,0.5723,0.8631,324451,0.7937,104,52,2476.3,3.06,347,0.2997,134,0.7761,0,36520,0.1418,0.2754,0,67889,0.2636,0.2181,0.4054,0.4935,3156,4896.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/26,日,日祝,,雨,22.0,15.0,計,339728,430000,0.7901,0.8592,402793,0.8434,144,64,2359.2,4.24,344,0.4186,168,0.8571,0,,0.0000,0.2618,0,72367,0.2130,0.2179,0.2130,0.4797,3144,6483.4,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/01,水,平日,,雨,15.0,12.0,計,140252,170000,0.8250,0.8250,270919,0.5177,76,44,1845.4,1.36,94,0.8085,149,0.5101,0,27166,0.1937,0.1937,0,71105,0.5070,0.5070,0.7007,0.7007,3093,2720.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/02,木,平日,,晴,15.0,10.0,計,152381,160000,0.9524,0.8868,297604,0.5120,88,52,1731.6,1.57,89,0.9888,174,0.5057,0,16032,0.1052,0.1476,0,75782,0.4973,0.5020,0.6025,0.6496,3331,2744.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/03,金,平日,,晴,20.0,7.0,計,174709,190000,0.9195,0.8987,225223,0.7757,102,59,1712.8,1.82,106,0.9623,138,0.7391,0,132780,0.7600,0.3766,0,66835,0.3826,0.4573,1.1426,0.8339,2985,3511.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/04,土,土曜,,雨,20.0,15.0,計,318393,270000,1.1792,0.9946,375806,0.8472,162,73,1965.4,2.89,150,1.0800,194,0.8351,0,60465,0.1899,0.3009,0,110982,0.3486,0.4132,0.5385,0.7142,4577,4173.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/05,日,日祝,,曇,22.0,16.0,計,261510,280000,0.9340,0.9787,364997,0.7165,142,72,1841.6,2.54,156,0.9103,180,0.7889,0,,0.0000,0.2258,0,94283,0.3605,0.4001,0.3605,0.6259,3889,4034.6,,0.0000,
